1	1	0.000000	0.000000
2	1	0.000000	0.000000
3	1	0.000000	0.000000
4	1	0.000000	0.000000
5	1	0.000000	0.000000
6	1	0.000000	0.000000
7	1	0.000000	0.000000
8	1	0.000000	0.000000
9	1	0.000000	0.000000
10	1	0.000000	0.000000
11	1	0.000000	0.000000
12	1	0.000000	0.000000
13	1	0.000000	0.000000
14	1	0.000000	0.000000
15	1	0.000000	0.000000
16	1	0.000000	0.000000
17	1	0.000000	0.000000
18	1	0.000000	0.000000
19	1	0.000000	0.000000
20	1	0.000000	0.000000
21	1	0.000000	0.000000
22	1	0.000000	0.000000
23	1	0.000000	0.000000
24	1	0.000000	0.000000
25	1	0.000000	0.000000
26	1	0.000000	0.000000
27	1	0.000000	0.000000
28	1	0.000000	0.000000
29	1	0.000000	0.000000
30	1	0.000000	0.000000
31	1	0.000000	0.000000
32	1	0.000000	0.000000
33	1	0.000000	0.000000
34	1	0.000000	0.000000
35	1	0.000000	0.000000
36	1	0.000000	0.000000
37	1	0.000000	0.000000
38	1	0.000000	0.000000
39	1	0.000000	0.000000
40	1	0.000000	0.000000
41	1	0.000000	0.000000
42	1	0.000000	0.000000
43	1	0.000000	0.000000
44	1	0.000000	0.000000
45	1	0.000000	0.000000
46	1	0.000000	0.000000
47	1	0.000000	0.000000
48	1	0.000000	0.000000
49	1	0.000000	0.000000
50	1	0.000000	0.000000
51	1	0.000000	0.000000
52	1	0.000000	0.000000
53	1	0.000000	0.000000
54	1	0.000000	0.000000
55	1	0.000000	0.000000
56	1	0.000000	0.000000
57	1	0.000000	0.000000
58	1	0.000000	0.000000
59	1	0.000000	0.000000
60	1	0.000000	0.000000
61	1	0.000000	0.000000
62	1	0.000000	0.000000
63	1	0.000000	0.000000
64	1	0.000000	0.000000
65	1	0.000000	0.000000
66	1	0.000000	0.000000
67	1	0.000000	0.000000
68	1	0.000000	0.000000
69	1	0.000000	0.000000
70	1	0.000000	0.000000
71	1	0.000000	0.000000
72	1	0.000000	0.000000
73	1	0.000000	0.000000
74	1	0.000000	0.000000
75	1	0.000000	0.000000
76	1	0.000000	0.000000
77	1	0.000000	0.000000
78	1	0.000000	0.000000
79	1	0.000000	0.000000
80	1	0.000000	0.000000
81	1	0.000000	0.000000
82	1	0.000000	0.000000
83	1	0.000000	0.000000
84	1	0.000000	0.000000
85	1	0.000000	0.000000
86	1	0.000000	0.000000
87	1	0.000000	0.000000
88	1	0.000000	0.000000
89	1	0.000000	0.000000
90	1	0.000000	0.000000
91	1	0.000000	0.000000
92	1	0.000000	0.000000
93	1	0.000000	0.000000
94	1	0.000000	0.000000
95	1	0.000000	0.000000
96	1	0.000000	0.000000
97	1	0.000000	0.000000
98	1	0.000000	0.000000
99	1	0.000000	0.000000
100	1	0.000000	0.000000
101	1	0.000000	0.000000
102	1	0.000000	0.000000
103	1	0.000000	0.000000
104	1	0.000000	0.000000
105	1	0.000000	0.000000
106	1	0.000000	0.000000
107	1	0.000000	0.000000
108	1	0.000000	0.000000
109	1	0.000000	0.000000
110	1	0.000000	0.000000
111	1	0.000000	0.000000
112	1	0.000000	0.000000
113	1	0.000000	0.000000
114	1	0.000000	0.000000
115	1	0.000000	0.000000
116	1	0.000000	0.000000
117	1	0.000000	0.000000
118	1	0.000000	0.000000
119	1	0.000000	0.000000
120	1	0.000000	0.000000
121	1	0.000000	0.000000
122	1	0.000000	0.000000
123	1	0.000000	0.000000
124	1	0.000000	0.000000
125	1	0.000000	0.000000
126	1	0.000000	0.000000
127	1	0.000000	0.000000
128	1	0.000000	0.000000
129	1	0.000000	0.000000
1	2	0.000000	0.000000
2	2	0.000012	-0.000012
3	2	0.000047	-0.000026
4	2	0.000097	-0.000033
5	2	0.000152	-0.000035
6	2	0.000204	-0.000033
7	2	0.000250	-0.000028
8	2	0.000285	-0.000021
9	2	0.000306	-0.000013
10	2	0.000312	-0.000004
11	2	0.000303	0.000004
12	2	0.000277	0.000013
13	2	0.000236	0.000021
14	2	0.000180	0.000029
15	2	0.000108	0.000037
16	2	0.000021	0.000044
17	2	-0.000079	0.000052
18	2	-0.000193	0.000058
19	2	-0.000320	0.000065
20	2	-0.000460	0.000071
21	2	-0.000612	0.000078
22	2	-0.000776	0.000084
23	2	-0.000952	0.000090
24	2	-0.001140	0.000096
25	2	-0.001339	0.000102
26	2	-0.001549	0.000107
27	2	-0.001771	0.000113
28	2	-0.002004	0.000119
29	2	-0.002249	0.000125
30	2	-0.002504	0.000131
31	2	-0.002770	0.000136
32	2	-0.003047	0.000142
33	2	-0.003334	0.000147
34	2	-0.003631	0.000153
35	2	-0.003938	0.000158
36	2	-0.004255	0.000163
37	2	-0.004580	0.000167
38	2	-0.004914	0.000172
39	2	-0.005254	0.000176
40	2	-0.005602	0.000179
41	2	-0.005955	0.000182
42	2	-0.006314	0.000185
43	2	-0.006675	0.000187
44	2	-0.007039	0.000188
45	2	-0.007405	0.000189
46	2	-0.007770	0.000189
47	2	-0.008133	0.000188
48	2	-0.008493	0.000186
49	2	-0.008847	0.000184
50	2	-0.009195	0.000180
51	2	-0.009534	0.000175
52	2	-0.009862	0.000170
53	2	-0.010178	0.000163
54	2	-0.010480	0.000156
55	2	-0.010765	0.000147
56	2	-0.011031	0.000137
57	2	-0.011277	0.000126
58	2	-0.011500	0.000114
59	2	-0.011699	0.000101
60	2	-0.011872	0.000087
61	2	-0.012017	0.000072
62	2	-0.012132	0.000057
63	2	-0.012216	0.000040
64	2	-0.012267	0.000022
65	2	-0.012285	0.000004
66	2	-0.012267	-0.000014
67	2	-0.012214	-0.000033
68	2	-0.012124	-0.000053
69	2	-0.011998	-0.000073
70	2	-0.011834	-0.000092
71	2	-0.011633	-0.000112
72	2	-0.011396	-0.000131
73	2	-0.011123	-0.000150
74	2	-0.010815	-0.000169
75	2	-0.010473	-0.000187
76	2	-0.010098	-0.000204
77	2	-0.009693	-0.000220
78	2	-0.009259	-0.000235
79	2	-0.008799	-0.000248
80	2	-0.008315	-0.000260
81	2	-0.007810	-0.000271
82	2	-0.007286	-0.000280
83	2	-0.006748	-0.000287
84	2	-0.006198	-0.000293
85	2	-0.005639	-0.000296
86	2	-0.005075	-0.000298
87	2	-0.004509	-0.000298
88	2	-0.003945	-0.000296
89	2	-0.003387	-0.000292
90	2	-0.002838	-0.000286
91	2	-0.002300	-0.000278
92	2	-0.001779	-0.000269
93	2	-0.001275	-0.000258
94	2	-0.000793	-0.000246
95	2	-0.000335	-0.000232
96	2	0.000096	-0.000217
97	2	0.000499	-0.000201
98	2	0.000872	-0.000184
99	2	0.001212	-0.000166
100	2	0.001520	-0.000148
101	2	0.001793	-0.000129
102	2	0.002031	-0.000110
103	2	0.002233	-0.000091
104	2	0.002400	-0.000072
105	2	0.002532	-0.000054
106	2	0.002630	-0.000035
107	2	0.002693	-0.000017
108	2	0.002723	-0.000000
109	2	0.002722	0.000016
110	2	0.002690	0.000032
111	2	0.002629	0.000047
112	2	0.002541	0.000060
113	2	0.002429	0.000073
114	2	0.002293	0.000084
115	2	0.002138	0.000094
116	2	0.001964	0.000103
117	2	0.001776	0.000110
118	2	0.001577	0.000115
119	2	0.001369	0.000118
120	2	0.001158	0.000119
121	2	0.000947	0.000117
122	2	0.000742	0.000111
123	2	0.000549	0.000103
124	2	0.000374	0.000090
125	2	0.000225	0.000072
126	2	0.000110	0.000049
127	2	0.000034	0.000023
128	2	0.000000	-0.000000
129	2	0.000000	0.000000
1	3	0.000000	0.000000
2	3	0.000026	-0.000047
3	3	0.000085	-0.000085
4	3	0.000162	-0.000104
5	3	0.000245	-0.000108
6	3	0.000322	-0.000098
7	3	0.000384	-0.000080
8	3	0.000427	-0.000056
9	3	0.000445	-0.000027
10	3	0.000436	0.000003
11	3	0.000399	0.000035
12	3	0.000331	0.000066
13	3	0.000234	0.000098
14	3	0.000108	0.000128
15	3	-0.000047	0.000158
16	3	-0.000229	0.000187
17	3	-0.000439	0.000214
18	3	-0.000675	0.000241
19	3	-0.000936	0.000267
20	3	-0.001222	0.000292
21	3	-0.001533	0.000316
22	3	-0.001866	0.000340
23	3	-0.002223	0.000364
24	3	-0.002603	0.000387
25	3	-0.003005	0.000410
26	3	-0.003429	0.000432
27	3	-0.003875	0.000455
28	3	-0.004343	0.000477
29	3	-0.004832	0.000499
30	3	-0.005342	0.000521
31	3	-0.005873	0.000543
32	3	-0.006425	0.000564
33	3	-0.006995	0.000585
34	3	-0.007585	0.000604
35	3	-0.008193	0.000624
36	3	-0.008819	0.000642
37	3	-0.009460	0.000659
38	3	-0.010116	0.000674
39	3	-0.010785	0.000689
40	3	-0.011466	0.000701
41	3	-0.012156	0.000711
42	3	-0.012854	0.000720
43	3	-0.013558	0.000726
44	3	-0.014265	0.000729
45	3	-0.014972	0.000730
46	3	-0.015676	0.000728
47	3	-0.016376	0.000723
48	3	-0.017067	0.000714
49	3	-0.017747	0.000702
50	3	-0.018411	0.000687
51	3	-0.019057	0.000668
52	3	-0.019681	0.000644
53	3	-0.020279	0.000617
54	3	-0.020847	0.000586
55	3	-0.021383	0.000551
56	3	-0.021881	0.000512
57	3	-0.022339	0.000469
58	3	-0.022753	0.000423
59	3	-0.023119	0.000372
60	3	-0.023434	0.000318
61	3	-0.023695	0.000260
62	3	-0.023899	0.000199
63	3	-0.024043	0.000135
64	3	-0.024124	0.000069
65	3	-0.024141	-0.000000
66	3	-0.024092	-0.000071
67	3	-0.023975	-0.000143
68	3	-0.023789	-0.000216
69	3	-0.023533	-0.000290
70	3	-0.023209	-0.000364
71	3	-0.022815	-0.000438
72	3	-0.022352	-0.000510
73	3	-0.021823	-0.000581
74	3	-0.021229	-0.000650
75	3	-0.020571	-0.000717
76	3	-0.019854	-0.000780
77	3	-0.019079	-0.000839
78	3	-0.018252	-0.000894
79	3	-0.017376	-0.000944
80	3	-0.016455	-0.000989
81	3	-0.015496	-0.001029
82	3	-0.014503	-0.001062
83	3	-0.013481	-0.001089
84	3	-0.012438	-0.001109
85	3	-0.011378	-0.001123
86	3	-0.010309	-0.001130
87	3	-0.009237	-0.001129
88	3	-0.008167	-0.001122
89	3	-0.007107	-0.001108
90	3	-0.006063	-0.001087
91	3	-0.005041	-0.001059
92	3	-0.004047	-0.001025
93	3	-0.003086	-0.000985
94	3	-0.002164	-0.000940
95	3	-0.001286	-0.000890
96	3	-0.000456	-0.000835
97	3	0.000322	-0.000776
98	3	0.001044	-0.000713
99	3	0.001707	-0.000648
100	3	0.002309	-0.000580
101	3	0.002847	-0.000511
102	3	0.003321	-0.000441
103	3	0.003729	-0.000370
104	3	0.004071	-0.000299
105	3	0.004347	-0.000229
106	3	0.004558	-0.000161
107	3	0.004706	-0.000094
108	3	0.004791	-0.000029
109	3	0.004816	0.000033
110	3	0.004784	0.000093
111	3	0.004698	0.000148
112	3	0.004560	0.000200
113	3	0.004375	0.000248
114	3	0.004146	0.000291
115	3	0.003879	0.000329
116	3	0.003578	0.000361
117	3	0.003249	0.000388
118	3	0.002898	0.000407
119	3	0.002531	0.000419
120	3	0.002155	0.000422
121	3	0.001781	0.000416
122	3	0.001415	0.000398
123	3	0.001070	0.000368
124	3	0.000755	0.000324
125	3	0.000483	0.000265
126	3	0.000265	0.000191
127	3	0.000110	0.000110
128	3	0.000023	0.000034
129	3	0.000000	0.000000
1	4	0.000000	0.000000
2	4	0.000034	-0.000097
3	4	0.000105	-0.000162
4	4	0.000194	-0.000193
5	4	0.000284	-0.000194
6	4	0.000363	-0.000172
7	4	0.000420	-0.000133
8	4	0.000449	-0.000082
9	4	0.000443	-0.000022
10	4	0.000399	0.000042
11	4	0.000315	0.000109
12	4	0.000189	0.000177
13	4	0.000022	0.000244
14	4	-0.000187	0.000310
15	4	-0.000437	0.000374
16	4	-0.000727	0.000437
17	4	-0.001055	0.000497
18	4	-0.001422	0.000556
19	4	-0.001825	0.000612
20	4	-0.002264	0.000668
21	4	-0.002739	0.000722
22	4	-0.003248	0.000774
23	4	-0.003790	0.000826
24	4	-0.004366	0.000877
25	4	-0.004975	0.000928
26	4	-0.005616	0.000978
27	4	-0.006289	0.001027
28	4	-0.006993	0.001076
29	4	-0.007728	0.001124
30	4	-0.008493	0.001172
31	4	-0.009288	0.001218
32	4	-0.010112	0.001264
33	4	-0.010963	0.001308
34	4	-0.011841	0.001350
35	4	-0.012744	0.001391
36	4	-0.013671	0.001429
37	4	-0.014619	0.001464
38	4	-0.015588	0.001497
39	4	-0.016574	0.001526
40	4	-0.017574	0.001550
